roll,status,marks,total,percentage,grade,name,source_page
805570,PASS,557,1100,50.64,C,,60
805571,PASS,700,1100,63.64,B,,60
805572,PASS,788,1100,71.64,A,,60
805573,PASS,489,1100,44.45,D,,60
805574,PASS,578,1100,52.55,C,,60
805575,PASS,732,1100,66.55,B,,60
805576,PASS,725,1100,65.91,B,,60
805577,PASS,925,1100,84.09,A-1,,60
805578,PASS,719,1100,65.36,B,,60
805579,PASS,764,1100,69.45,B,,60
805580,PASS,803,1100,73.0,A,,60
805581,PASS,757,1100,68.82,B,,60
805582,PASS,710,1100,64.55,B,,60
805583,PASS,941,1100,85.55,A-1,,60
805584,PASS,848,1100,77.09,A,,60
805585,PASS,797,1100,72.45,A,,60
805586,PASS,775,1100,70.45,A,,60
805587,PASS,722,1100,65.64,B,,60
805588,PASS,757,1100,68.82,B,,60
805589,PASS,548,1100,49.82,D,,60
805601,PASS,830,1100,75.45,A,,61
805604,PASS,608,1100,55.27,C,,61
805605,PASS,816,1100,74.18,A,,61
805606,PASS,551,1100,50.09,C,,61
805607,PASS,819,1100,74.45,A,,61
805608,PASS,526,1100,47.82,D,,61
805609,PASS,779,1100,70.82,A,,61
805610,PASS,588,1100,53.45,C,,61
805614,PASS,502,1100,45.64,D,,61
805622,PASS,503,1100,45.73,D,,61
805623,PASS,574,1100,52.18,C,,61
805625,PASS,529,1100,48.09,D,,61
805626,PASS,850,1100,77.27,A,,61
805629,PASS,649,1100,59.0,C,,61
805630,PASS,719,1100,65.36,B,,61
805631,PASS,569,1100,51.73,C,,61
805632,PASS,714,1100,64.91,B,,61
805633,PASS,477,1100,43.36,D,,61
805634,PASS,623,1100,56.64,C,,61
805635,PASS,562,1100,51.09,C,,61
805636,PASS,509,1100,46.27,D,,61
805637,PASS,728,1100,66.18,B,,61
805638,PASS,683,1100,62.09,B,,61
805639,PASS,573,1100,52.09,C,,61
805640,PASS,579,1100,52.64,C,,61
805641,PASS,573,1100,52.09,C,,61
805642,PASS,577,1100,52.45,C,,61
805643,PASS,640,1100,58.18,C,,61
805644,PASS,658,1100,59.82,C,,61
805646,PASS,527,1100,47.91,D,,61
805661,PASS,621,1100,56.45,C,,61
805662,PASS,591,1100,53.73,C,,61
805664,PASS,759,1100,69.0,B,,61
805665,PASS,646,1100,58.73,C,,61
805667,PASS,628,1100,57.09,C,,61
805668,PASS,835,1100,75.91,A,,61
805669,PASS,788,1100,71.64,A,,61
805670,PASS,578,1100,52.55,C,,61
805671,PASS,619,1100,56.27,C,,61
805674,PASS,561,1100,51.0,C,,61
805675,PASS,721,1100,65.55,B,,61
805676,PASS,730,1100,66.36,B,,61
805678,PASS,846,1100,76.91,A,,61
805679,PASS,774,1100,70.36,A,,61
805680,PASS,676,1100,61.45,B,,61
805681,PASS,772,1100,70.18,A,,61
805683,PASS,610,1100,55.45,C,,61
805684,PASS,791,1100,71.91,A,,61
805685,PASS,594,1100,54.0,C,,61
805686,PASS,594,1100,54.0,C,,61
805687,PASS,633,1100,57.55,C,,62
805690,PASS,672,1100,61.09,B,,61
805691,PASS,677,1100,61.55,B,,61
805692,PASS,836,1100,76.0,A,,61
805693,PASS,937,1100,85.18,A-1,,61
805694,PASS,936,1100,85.09,A-1,,61
805695,PASS,868,1100,78.91,A,,61
805696,PASS,562,1100,51.09,C,,62
805697,PASS,611,1100,55.55,C,,62
805698,PASS,659,1100,59.91,C,,61
805701,PASS,467,1100,42.45,D,,62
805711,PASS,957,1100,87.0,A-1,,62
805712,PASS,735,1100,66.82,B,,62
805713,PASS,799,1100,72.64,A,,62
805714,PASS,772,1100,70.18,A,,62
805715,PASS,930,1100,84.55,A-1,,62
805716,PASS,731,1100,66.45,B,,62
805717,PASS,820,1100,74.55,A,,62
805718,PASS,930,1100,84.55,A-1,,62
805719,PASS,772,1100,70.18,A,,62
805731,PASS,660,1100,60.0,B,,62
805732,PASS,577,1100,52.45,C,,62
805733,PASS,635,1100,57.73,C,,62
805735,PASS,743,1100,67.55,B,,62
805736,PASS,631,1100,57.36,C,,62
805737,PASS,807,1100,73.36,A,,62
805738,PASS,539,1100,49.0,D,,63
805739,PASS,643,1100,58.45,C,,62
805740,PASS,614,1100,55.82,C,,62
805741,PASS,862,1100,78.36,A,,62
805742,PASS,488,1100,44.36,D,,63
805743,PASS,621,1100,56.45,C,,62
805746,PASS,659,1100,59.91,C,,62
805747,PASS,632,1100,57.45,C,,62
805748,PASS,625,1100,56.82,C,,62
805749,PASS,639,1100,58.09,C,,62
805750,PASS,604,1100,54.91,C,,62
805751,PASS,522,1100,47.45,D,,63
805761,PASS,462,1100,42.0,D,,63
805776,PASS,738,1100,67.09,B,,64
805779,PASS,742,1100,67.45,B,,64
805781,PASS,827,1100,75.18,A,,63
805783,PASS,634,1100,57.64,C,,64
805784,PASS,731,1100,66.45,B,,64
805788,PASS,542,1100,49.27,D,,65
805792,PASS,511,1100,46.45,D,,65
805793,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
805796,PASS,901,1100,81.91,A-1,,63
805798,PASS,620,1100,56.36,C,,64
805799,PASS,669,1100,60.82,B,,64
805801,PASS,778,1100,70.73,A,,63
805802,PASS,858,1100,78.0,A,,63
805803,PASS,810,1100,73.64,A,,63
805804,PASS,854,1100,77.64,A,,63
805805,PASS,848,1100,77.09,A,,63
805807,PASS,770,1100,70.0,A,,63
805808,PASS,743,1100,67.55,B,,64
805809,PASS,798,1100,72.55,A,,63
805810,PASS,506,1100,46.0,D,,65
805811,PASS,565,1100,51.36,C,,64
805812,PASS,769,1100,69.91,B,,63
805813,PASS,823,1100,74.82,A,,63
805814,PASS,938,1100,85.27,A-1,,63
805815,PASS,866,1100,78.73,A,,63
805816,PASS,842,1100,76.55,A,,63
805818,PASS,855,1100,77.73,A,,63
805819,PASS,500,1100,45.45,D,,65
805820,PASS,710,1100,64.55,B,,64
805821,PASS,926,1100,84.18,A-1,,63
805822,PASS,695,1100,63.18,B,,64
805823,PASS,623,1100,56.64,C,,64
805825,PASS,766,1100,69.64,B,,63
805826,PASS,716,1100,65.09,B,,64
805827,PASS,851,1100,77.36,A,,63
805828,PASS,849,1100,77.18,A,,63
805829,PASS,710,1100,64.55,B,,64
805830,PASS,614,1100,55.82,C,,64
805831,PASS,837,1100,76.09,A,,63
805832,PASS,871,1100,79.18,A,,63
805833,PASS,712,1100,64.73,B,,64
805835,PASS,832,1100,75.64,A,,63
805836,PASS,765,1100,69.55,B,,63
805838,PASS,724,1100,65.82,B,,64
805839,PASS,520,1100,47.27,D,,65
805840,PASS,606,1100,55.09,C,,64
805841,PASS,643,1100,58.45,C,,64
805842,PASS,838,1100,76.18,A,,63
805843,PASS,886,1100,80.55,A-1,,63
805844,PASS,772,1100,70.18,A,,63
805847,PASS,697,1100,63.36,B,,64
805848,PASS,550,1100,50.0,C,,64
805849,PASS,768,1100,69.82,B,,63
805851,PASS,814,1100,74.0,A,,63
805852,PASS,719,1100,65.36,B,,64
805853,PASS,827,1100,75.18,A,,63
805854,PASS,785,1100,71.36,A,,63
805856,PASS,623,1100,56.64,C,,64
805858,PASS,703,1100,63.91,B,,64
805859,PASS,820,1100,74.55,A,,63
805860,PASS,871,1100,79.18,A,,63
805861,PASS,807,1100,73.36,A,,63
805862,PASS,934,1100,84.91,A-1,,63
805863,PASS,595,1100,54.09,C,,64
805864,PASS,698,1100,63.45,B,,64
805865,PASS,716,1100,65.09,B,,64
805866,PASS,776,1100,70.55,A,,63
805867,PASS,839,1100,76.27,A,,63
805868,PASS,919,1100,83.55,A-1,,63
805869,PASS,619,1100,56.27,C,,64
805870,PASS,798,1100,72.55,A,,63
805871,PASS,637,1100,57.91,C,,64
805872,PASS,754,1100,68.55,B,,64
805876,PASS,946,1100,86.0,A-1,,63
805877,PASS,767,1100,69.73,B,,63
805878,PASS,701,1100,63.73,B,,64
805879,PASS,710,1100,64.55,B,,64
805881,PASS,604,1100,54.91,C,,64
805882,PASS,662,1100,60.18,B,,64
805883,PASS,583,1100,53.0,C,,64
805884,PASS,613,1100,55.73,C,,64
805886,PASS,672,1100,61.09,B,,64
805887,PASS,635,1100,57.73,C,,64
805888,PASS,732,1100,66.55,B,,64
805890,PASS,593,1100,53.91,C,,64
805891,PASS,770,1100,70.0,A,,63
805892,PASS,612,1100,55.64,C,,64
805893,PASS,841,1100,76.45,A,,63
805895,PASS,851,1100,77.36,A,,63
805896,PASS,737,1100,67.0,B,,64
805898,PASS,594,1100,54.0,C,,64
805900,PASS,828,1100,75.27,A,,63
805902,PASS,763,1100,69.36,B,,64
805907,PASS,803,1100,73.0,A,,63
805908,PASS,732,1100,66.55,B,,64
805909,PASS,875,1100,79.55,A,,63
805911,PASS,816,1100,74.18,A,,63
805913,PASS,737,1100,67.0,B,,64
805914,PASS,802,1100,72.91,A,,63
805915,PASS,774,1100,70.36,A,,63
805916,PASS,760,1100,69.09,B,,64
805917,PASS,663,1100,60.27,B,,64
805918,PASS,659,1100,59.91,C,,64
805919,PASS,692,1100,62.91,B,,64
805920,PASS,795,1100,72.27,A,,63
805921,PASS,891,1100,81.0,A-1,,63
805922,PASS,494,1100,44.91,D,,65
805923,PASS,853,1100,77.55,A,,63
805924,PASS,786,1100,71.45,A,,63
805925,PASS,795,1100,72.27,A,,63
805926,PASS,550,1100,50.0,C,,64
805928,PASS,612,1100,55.64,C,,64
805929,PASS,787,1100,71.55,A,,63
805930,PASS,482,1100,43.82,D,,65
805932,PASS,672,1100,61.09,B,,64
805933,PASS,863,1100,78.45,A,,63
805934,PASS,640,1100,58.18,C,,64
805935,PASS,576,1100,52.36,C,,64
805936,PASS,841,1100,76.45,A,,63
805939,PASS,657,1100,59.73,C,,64
805940,PASS,605,1100,55.0,C,,64
805941,PASS,824,1100,74.91,A,,63
805942,PASS,703,1100,63.91,B,,64
805943,PASS,765,1100,69.55,B,,63
805945,PASS,581,1100,52.82,C,,64
805947,PASS,697,1100,63.36,B,,64
805948,PASS,792,1100,72.0,A,,63
805949,PASS,704,1100,64.0,B,,64
805950,PASS,716,1100,65.09,B,,64
805951,PASS,766,1100,69.64,B,,63
805952,PASS,860,1100,78.18,A,,63
805953,PASS,960,1100,87.27,A-1,,63
805954,PASS,674,1100,61.27,B,,64
805955,PASS,723,1100,65.73,B,,64
805956,PASS,890,1100,80.91,A-1,,63
805958,PASS,960,1100,87.27,A-1,,63
805959,PASS,736,1100,66.91,B,,64
805960,PASS,652,1100,59.27,C,,64
805961,PASS,632,1100,57.45,C,,64
805962,PASS,821,1100,74.64,A,,63
805963,PASS,822,1100,74.73,A,,63
805964,PASS,895,1100,81.36,A-1,,63
805965,PASS,825,1100,75.0,A,,63
805966,PASS,652,1100,59.27,C,,64
805967,PASS,722,1100,65.64,B,,64
805968,PASS,772,1100,70.18,A,,63
805969,PASS,586,1100,53.27,C,,64
805970,PASS,722,1100,65.64,B,,64
805971,PASS,855,1100,77.73,A,,63
805972,PASS,610,1100,55.45,C,,64
805973,PASS,676,1100,61.45,B,,64
805974,PASS,747,1100,67.91,B,,64
805975,PASS,903,1100,82.09,A-1,,63
805976,PASS,892,1100,81.09,A-1,,63
805977,PASS,659,1100,59.91,C,,64
805978,PASS,659,1100,59.91,C,,64
805979,PASS,827,1100,75.18,A,,63
805980,PASS,825,1100,75.0,A,,63
805981,PASS,793,1100,72.09,A,,63
805982,PASS,645,1100,58.64,C,,64
805983,PASS,857,1100,77.91,A,,63
805984,PASS,794,1100,72.18,A,,63
805985,PASS,740,1100,67.27,B,,64
805986,PASS,814,1100,74.0,A,,63
805987,PASS,576,1100,52.36,C,,64
805988,PASS,565,1100,51.36,C,,64
805989,PASS,800,1100,72.73,A,,63
805990,PASS,623,1100,56.64,C,,64
805991,PASS,598,1100,54.36,C,,64
805992,PASS,794,1100,72.18,A,,63
805993,PASS,939,1100,85.36,A-1,,63
805994,PASS,968,1100,88.0,A-1,,63
805996,PASS,532,1100,48.36,D,,65
805997,PASS,565,1100,51.36,C,,64
805998,PASS,585,1100,53.18,C,,64
806000,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
806001,PASS,847,1100,77.0,A,,63
806002,PASS,752,1100,68.36,B,,64
806003,PASS,831,1100,75.55,A,,63
806004,PASS,876,1100,79.64,A,,63
806005,PASS,980,1100,89.09,A-1,,63
806006,PASS,724,1100,65.82,B,,64
806007,PASS,786,1100,71.45,A,,63
806009,PASS,639,1100,58.09,C,,64
806010,PASS,616,1100,56.0,C,,64
806011,PASS,773,1100,70.27,A,,63
806012,PASS,675,1100,61.36,B,,64
806013,PASS,946,1100,86.0,A-1,,63
806014,PASS,723,1100,65.73,B,,64
806015,PASS,867,1100,78.82,A,,64
806016,PASS,927,1100,84.27,A-1,,63
806017,PASS,731,1100,66.45,B,,64
806018,PASS,675,1100,61.36,B,,64
806019,PASS,842,1100,76.55,A,,64
806021,PASS,696,1100,63.27,B,,64
806022,PASS,751,1100,68.27,B,,64
806023,PASS,599,1100,54.45,C,,64
806025,PASS,736,1100,66.91,B,,64
806026,PASS,831,1100,75.55,A,,64
806027,PASS,879,1100,79.91,A,,63
806028,PASS,742,1100,67.45,B,,64
806029,PASS,915,1100,83.18,A-1,,63
806030,PASS,783,1100,71.18,A,,64
806031,PASS,656,1100,59.64,C,,64
806032,PASS,866,1100,78.73,A,,64
806033,PASS,869,1100,79.0,A,,64
806034,PASS,635,1100,57.73,C,,65
806035,PASS,870,1100,79.09,A,,64
806040,PASS,659,1100,59.91,C,,64
806041,PASS,639,1100,58.09,C,,65
806042,PASS,831,1100,75.55,A,,64
806043,PASS,762,1100,69.27,B,,64
806044,PASS,867,1100,78.82,A,,64
806046,PASS,650,1100,59.09,C,,65
806047,PASS,676,1100,61.45,B,,64
806049,PASS,705,1100,64.09,B,,64
806050,PASS,553,1100,50.27,C,,65
806052,PASS,928,1100,84.36,A-1,,63
806053,PASS,822,1100,74.73,A,,64
806056,PASS,957,1100,87.0,A-1,,63
806057,PASS,927,1100,84.27,A-1,,63
806058,PASS,576,1100,52.36,C,,65
806059,PASS,749,1100,68.09,B,,64
806061,PASS,685,1100,62.27,B,,64
806062,PASS,548,1100,49.82,D,,65
806063,PASS,841,1100,76.45,A,,64
806064,PASS,787,1100,71.55,A,,64
806065,PASS,749,1100,68.09,B,,64
806066,PASS,755,1100,68.64,B,,64
806067,PASS,508,1100,46.18,D,,65
806068,PASS,581,1100,52.82,C,,65
806069,PASS,814,1100,74.0,A,,64
806072,PASS,552,1100,50.18,C,,65
806074,PASS,451,1100,41.0,D,,65
806075,PASS,589,1100,53.55,C,,65
806076,PASS,589,1100,53.55,C,,65
806079,PASS,817,1100,74.27,A,,64
806080,PASS,569,1100,51.73,C,,65
806081,PASS,800,1100,72.73,A,,64
806082,PASS,829,1100,75.36,A,,64
806083,PASS,614,1100,55.82,C,,65
806084,PASS,708,1100,64.36,B,,64
806085,PASS,726,1100,66.0,B,,64
806086,PASS,881,1100,80.09,A-1,,63
806087,PASS,845,1100,76.82,A,,64
806088,PASS,833,1100,75.73,A,,64
806089,PASS,927,1100,84.27,A-1,,63
806090,PASS,942,1100,85.64,A-1,,63
806092,PASS,744,1100,67.64,B,,64
806093,PASS,897,1100,81.55,A-1,,63
806094,PASS,636,1100,57.82,C,,65
806095,PASS,741,1100,67.36,B,,64
806096,PASS,831,1100,75.55,A,,64
806097,PASS,732,1100,66.55,B,,64
806098,PASS,835,1100,75.91,A,,64
806099,PASS,857,1100,77.91,A,,64
806100,PASS,713,1100,64.82,B,,64
806101,PASS,708,1100,64.36,B,,64
806102,PASS,704,1100,64.0,B,,64
806104,PASS,755,1100,68.64,B,,64
806106,PASS,667,1100,60.64,B,,64
806108,PASS,806,1100,73.27,A,,64
806109,PASS,847,1100,77.0,A,,64
806110,PASS,808,1100,73.45,A,,64
806111,PASS,811,1100,73.73,A,,64
806117,PASS,800,1100,72.73,A,,64
806118,PASS,700,1100,63.64,B,,64
806119,PASS,708,1100,64.36,B,,64
806120,PASS,645,1100,58.64,C,,65
806121,PASS,615,1100,55.91,C,,65
806122,PASS,830,1100,75.45,A,,64
806123,PASS,763,1100,69.36,B,,64
806124,PASS,593,1100,53.91,C,,65
806125,PASS,911,1100,82.82,A-1,,63
806126,PASS,849,1100,77.18,A,,64
806127,PASS,806,1100,73.27,A,,64
806128,PASS,851,1100,77.36,A,,64
806129,PASS,760,1100,69.09,B,,64
806130,PASS,701,1100,63.73,B,,64
806132,PASS,700,1100,63.64,B,,64
806133,PASS,567,1100,51.55,C,,65
806134,PASS,615,1100,55.91,C,,65
806135,PASS,621,1100,56.45,C,,65
806136,PASS,900,1100,81.82,A-1,,63
806137,PASS,597,1100,54.27,C,,65
806138,PASS,802,1100,72.91,A,,64
806139,PASS,625,1100,56.82,C,,65
806140,PASS,773,1100,70.27,A,,64
806141,PASS,816,1100,74.18,A,,64
806142,PASS,640,1100,58.18,C,,65
806144,PASS,908,1100,82.55,A-1,,63
806145,PASS,831,1100,75.55,A,,64
806146,PASS,839,1100,76.27,A,,64
806147,PASS,868,1100,78.91,A,,64
806148,PASS,731,1100,66.45,B,,64
806149,PASS,700,1100,63.64,B,,64
806150,PASS,522,1100,47.45,D,,65
806151,PASS,821,1100,74.64,A,,64
806152,PASS,804,1100,73.09,A,,64
806153,PASS,741,1100,67.36,B,,64
806154,PASS,940,1100,85.45,A-1,,63
806155,PASS,656,1100,59.64,C,,64
806156,PASS,735,1100,66.82,B,,64
806157,PASS,888,1100,80.73,A-1,,63
806158,PASS,862,1100,78.36,A,,64
806159,PASS,902,1100,82.0,A-1,,63
806160,PASS,863,1100,78.45,A,,64
806161,PASS,693,1100,63.0,B,,64
806163,PASS,955,1100,86.82,A-1,,63
806165,PASS,917,1100,83.36,A-1,,63
806166,PASS,559,1100,50.82,C,,65
806168,PASS,808,1100,73.45,A,,64
806170,PASS,782,1100,71.09,A,,64
806171,PASS,807,1100,73.36,A,,64
806172,PASS,759,1100,69.0,B,,64
806174,PASS,836,1100,76.0,A,,64
806175,PASS,699,1100,63.55,B,,64
806176,PASS,901,1100,81.91,A-1,,63
806177,PASS,719,1100,65.36,B,,64
806178,PASS,716,1100,65.09,B,,64
806179,PASS,548,1100,49.82,D,,65
806180,PASS,795,1100,72.27,A,,64
806181,PASS,660,1100,60.0,B,,64
806186,PASS,547,1100,49.73,D,,65
806187,PASS,545,1100,49.55,D,,65
806188,PASS,749,1100,68.09,B,,64
806189,PASS,637,1100,57.91,C,,65
806191,PASS,660,1100,60.0,B,,64
806192,PASS,803,1100,73.0,A,,64
806193,PASS,821,1100,74.64,A,,64
806195,PASS,838,1100,76.18,A,,64
806196,PASS,821,1100,74.64,A,,64
806198,PASS,865,1100,78.64,A,,64
806199,PASS,696,1100,63.27,B,,64
806200,PASS,580,1100,52.73,C,,65
806201,PASS,627,1100,57.0,C,,65
806202,PASS,749,1100,68.09,B,,64
806203,PASS,703,1100,63.91,B,,64
806204,PASS,827,1100,75.18,A,,64
806205,PASS,788,1100,71.64,A,,64
806206,PASS,739,1100,67.18,B,,64
806207,PASS,734,1100,66.73,B,,64
806208,PASS,787,1100,71.55,A,,64
806210,PASS,814,1100,74.0,A,,64
806211,PASS,786,1100,71.45,A,,64
806212,PASS,571,1100,51.91,C,,65
806213,PASS,704,1100,64.0,B,,64
806214,PASS,662,1100,60.18,B,,64
806217,PASS,712,1100,64.73,B,,64
806218,PASS,544,1100,49.45,D,,65
806227,PASS,775,1100,70.45,A,,64
806272,PASS,775,1100,70.45,A,,65
806273,PASS,657,1100,59.73,C,,65
806274,PASS,615,1100,55.91,C,,65
806275,PASS,574,1100,52.18,C,,65
806276,PASS,657,1100,59.73,C,,65
806277,PASS,666,1100,60.55,B,,65
806278,PASS,737,1100,67.0,B,,65
806279,PASS,796,1100,72.36,A,,65
806280,PASS,546,1100,49.64,D,,65
806281,PASS,768,1100,69.82,B,,65
806282,PASS,800,1100,72.73,A,,65
806283,PASS,819,1100,74.45,A,,65
806286,PASS,483,1100,43.91,D,,65
806287,PASS,762,1100,69.27,B,,65
806288,PASS,717,1100,65.18,B,,65
806289,PASS,700,1100,63.64,B,,65
806291,PASS,717,1100,65.18,B,,65
806302,PASS,488,1100,44.36,D,,65
806303,PASS,497,1100,45.18,D,,65
806308,PASS,492,1100,44.73,D,,65
806316,PASS,723,1100,65.73,B,,65
806322,PASS,494,1100,44.91,D,,65
806328,PASS,556,1100,50.55,C,,65
806330,PASS,531,1100,48.27,D,,65
806334,PASS,509,1100,46.27,D,,65
806336,PASS,564,1100,51.27,C,,65
806338,PASS,454,1100,41.27,D,,65
806340,PASS,565,1100,51.36,C,,65
806346,PASS,789,1100,71.73,A,,65
806347,PASS,772,1100,70.18,A,,65
806348,PASS,520,1100,47.27,D,,65
806349,PASS,523,1100,47.55,D,,65
806354,PASS,465,1100,42.27,D,,65
806355,PASS,512,1100,46.55,D,,65
806361,PASS,545,1100,49.55,D,,65
806362,PASS,848,1100,77.09,A,,65
806363,PASS,513,1100,46.64,D,,65
806366,PASS,475,1100,43.18,D,,65
806367,PASS,519,1100,47.18,D,,65
806368,PASS,573,1100,52.09,C,,65
806371,PASS,925,1100,84.09,A-1,,65
806372,PASS,753,1100,68.45,B,,65
806377,PASS,473,1100,43.0,D,,65
806378,PASS,501,1100,45.55,D,,66
806381,PASS,854,1100,77.64,A,,65
806382,PASS,742,1100,67.45,B,,65
806385,PASS,503,1100,45.73,D,,66
806387,PASS,697,1100,63.36,B,,65
806388,PASS,491,1100,44.64,D,,66
806391,PASS,570,1100,51.82,C,,65
806393,PASS,503,1100,45.73,D,,66
806394,PASS,495,1100,45.0,D,,66
806396,PASS,485,1100,44.09,D,,66
806398,PASS,441,1100,40.09,D,,66
806399,PASS,440,1100,40.0,D,,66
806402,PASS,591,1100,53.73,C,,65
806404,PASS,695,1100,63.18,B,,65
806417,WITHHELD — VERIFICATION OF ENROLMENT CARD,,,,,,125
806420,PASS,477,1100,43.36,D,,66
806421,PASS,544,1100,49.45,D,,66
806426,PASS,756,1100,68.73,B,,65
806428,PASS,683,1100,62.09,B,,65
806429,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
806481,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
806482,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
806485,PASS,518,1100,47.09,D,,66
806486,PASS,452,1100,41.09,D,,66
806487,PASS,613,1100,55.73,C,,66
806488,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
806491,PASS,962,1100,87.45,A-1,,66
806492,PASS,904,1100,82.18,A-1,,66
806493,PASS,759,1100,69.0,B,,66
806495,PASS,657,1100,59.73,C,,66
806496,PASS,848,1100,77.09,A,,66
806497,PASS,715,1100,65.0,B,,66
806498,PASS,598,1100,54.36,C,,66
806499,PASS,807,1100,73.36,A,,66
806500,PASS,845,1100,76.82,A,,66
806501,PASS,769,1100,69.91,B,,66
806502,PASS,849,1100,77.18,A,,66
806503,PASS,634,1100,57.64,C,,66
806504,PASS,769,1100,69.91,B,,66
806505,PASS,719,1100,65.36,B,,66
806506,PASS,796,1100,72.36,A,,66
806507,PASS,825,1100,75.0,A,,66
806508,PASS,628,1100,57.09,C,,66
806509,PASS,770,1100,70.0,A,,66
806510,PASS,844,1100,76.73,A,,66
806511,PASS,899,1100,81.73,A-1,,66
806512,PASS,820,1100,74.55,A,,66
806513,PASS,777,1100,70.64,A,,66
806514,PASS,787,1100,71.55,A,,66
806521,PASS,776,1100,70.55,A,,66
806528,PASS,499,1100,45.36,D,,67
806529,PASS,511,1100,46.45,D,,67
806531,PASS,520,1100,47.27,D,,67
806532,PASS,553,1100,50.27,C,,67
806534,PASS,479,1100,43.55,D,,67
806541,PASS,650,1100,59.09,C,,67
806547,PASS,534,1100,48.55,D,,67
806549,PASS,715,1100,65.0,B,,66
806554,PASS,503,1100,45.73,D,,67
806557,PASS,807,1100,73.36,A,,66
806582,PASS,772,1100,70.18,A,,66
806583,PASS,696,1100,63.27,B,,66
806586,PASS,455,1100,41.36,D,,67
806588,PASS,525,1100,47.73,D,,67
806590,PASS,688,1100,62.55,B,,66
806596,PASS,496,1100,45.09,D,,67
806602,PASS,675,1100,61.36,B,,66
806603,PASS,674,1100,61.27,B,,66
806611,PASS,540,1100,49.09,D,,67
806612,PASS,633,1100,57.55,C,,67
806614,PASS,768,1100,69.82,B,,66
806616,PASS,610,1100,55.45,C,,67
806628,PASS,679,1100,61.73,B,,66
806630,PASS,609,1100,55.36,C,,67
806632,PASS,529,1100,48.09,D,,67
806633,PASS,648,1100,58.91,C,,67
806636,PASS,534,1100,48.55,D,,67
806637,PASS,584,1100,53.09,C,,67
806638,PASS,589,1100,53.55,C,,67
806641,PASS,720,1100,65.45,B,,66
806642,PASS,720,1100,65.45,B,,66
806643,PASS,911,1100,82.82,A-1,,66
806646,PASS,549,1100,49.91,D,,67
806648,PASS,913,1100,83.0,A-1,,66
806649,PASS,534,1100,48.55,D,,67
806652,PASS,713,1100,64.82,B,,66
806653,PASS,701,1100,63.73,B,,66
806655,PASS,652,1100,59.27,C,,67
806659,PASS,449,1100,40.82,D,,67
806660,PASS,552,1100,50.18,C,,67
806666,PASS,527,1100,47.91,D,,67
806667,PASS,597,1100,54.27,C,,67
806669,PASS,489,1100,44.45,D,,67
806670,PASS,436,1100,39.64,E,,67
806671,PASS,512,1100,46.55,D,,67
806676,PASS,550,1100,50.0,C,,67
806677,PASS,517,1100,47.0,D,,67
806679,PASS,462,1100,42.0,D,,67
806680,PASS,709,1100,64.45,B,,67
806684,PASS,566,1100,51.45,C,,67
806685,PASS,559,1100,50.82,C,,67
806687,PASS,651,1100,59.18,C,,67
806688,PASS,615,1100,55.91,C,,67
806690,PASS,610,1100,55.45,C,,67
806691,PASS,563,1100,51.18,C,,67
806692,PASS,641,1100,58.27,C,,67
806693,PASS,713,1100,64.82,B,,67
806694,PASS,451,1100,41.0,D,,67
806695,PASS,692,1100,62.91,B,,67
806696,PASS,614,1100,55.82,C,,67
806700,PASS,411,1100,37.36,E,,67
806703,PASS,519,1100,47.18,D,,67
806704,PASS,640,1100,58.18,C,,67
806709,PASS,498,1100,45.27,D,,67
806711,PASS,793,1100,72.09,A,,66
806716,PASS,466,1100,42.36,D,,67
806718,PASS,568,1100,51.64,C,,67
806719,PASS,563,1100,51.18,C,,67
806723,PASS,592,1100,53.82,C,,67
806725,PASS,508,1100,46.18,D,,67
806727,PASS,653,1100,59.36,C,,67
806733,PASS,593,1100,53.91,C,,67
806734,PASS,642,1100,58.36,C,,67
806737,PASS,558,1100,50.73,C,,67
806738,PASS,528,1100,48.0,D,,67
806740,WITHHELD — VERIFICATION OF ENROLMENT CARD,,,,,,125
806741,PASS,531,1100,48.27,D,,67
806751,WITHHELD — COMPUTERIZED ENROLMENT CARD,,,,,,124
806752,WITHHELD — VERIFICATION OF ENROLMENT CARD,,,,,,125
806834,PASS,505,1100,45.91,D,,68
806835,PASS,837,1100,76.09,A,,67
806836,PASS,869,1100,79.0,A,,67
806838,PASS,673,1100,61.18,B,,67
806839,PASS,748,1100,68.0,B,,67
806841,PASS,625,1100,56.82,C,,67
806842,PASS,589,1100,53.55,C,,67
806843,PASS,631,1100,57.36,C,,67
806844,PASS,633,1100,57.55,C,,67
806845,PASS,576,1100,52.36,C,,67
806847,PASS,716,1100,65.09,B,,67
806851,PASS,808,1100,73.45,A,,67
806853,PASS,740,1100,67.27,B,,67
806854,PASS,874,1100,79.45,A,,67
806856,PASS,573,1100,52.09,C,,67
806857,PASS,900,1100,81.82,A-1,,67
806858,PASS,599,1100,54.45,C,,67
806859,PASS,719,1100,65.36,B,,67
806860,PASS,661,1100,60.09,B,,67
806861,PASS,619,1100,56.27,C,,67
806862,PASS,742,1100,67.45,B,,67
